,index,Customer ID,Gender,Age,Income (USD/Month),Transaction ID,Payment_Mode
622,20625,623,Male,59,10734,10356136,Card
623,20658,624,Female,28,3072,10283043,Cash
624,20686,625,Male,45,14872,10360382,Card
625,20713,626,Female,30,8662,10019450,Cash
626,20748,627,Male,41,16588,10235881,Cash
627,20782,628,Female,24,15585,10104549,Cash
628,20821,629,Female,47,24764,10321164,Cash
629,20852,630,Female,24,19945,10235665,Card
630,20884,631,Male,19,15097,10107876,Cash
631,20918,632,Male,33,16418,10144627,Card
632,20946,633,Female,21,6546,10412207,Cash
633,20970,634,Male,57,31367,10220714,Card
634,21009,635,Female,51,12611,10182916,Cash
635,21039,636,Male,52,9797,10041973,Cash
636,21085,637,Female,32,18645,10369740,Card
637,21112,638,Male,23,4833,10003780,Card
638,21138,639,Male,20,17060,10000900,Cash
639,21171,640,Male,18,21538,10239876,Card
640,21204,641,Male,41,6494,10008309,Card
641,21234,642,Female,24,4711,10122414,Cash
642,21269,643,Male,29,10114,10390609,Card
643,21313,644,Female,49,8403,10055655,Cash
644,21347,645,Female,37,22870,10302543,Card
645,21376,646,Female,31,18894,10142490,Card
646,21406,647,Female,29,7502,10287090,Card
647,21435,648,Male,39,2287,10410256,Card
648,21470,649,Male,38,21158,10438996,Cash
649,21504,650,Male,28,24341,10278041,Cash
650,21534,651,Female,23,4244,10318046,Cash
651,21565,652,Female,29,17153,10185449,Cash
652,21602,653,Male,32,13661,10426806,Card
653,21633,654,Male,58,25249,10201358,Card
654,21669,655,Male,54,32795,10314907,Card
655,21706,656,Male,21,26143,10090613,Card
656,21752,657,Male,39,24598,10288513,Cash
657,21775,658,Male,54,22491,10097621,Card
658,21807,659,Male,30,4826,10109617,Cash
659,21845,660,Male,38,22427,10224280,Cash
660,21882,661,Female,35,12405,10410065,Card
661,21909,662,Male,38,33084,10431451,Card
662,21940,663,Female,23,10411,10146483,Card
663,21968,664,Female,29,13902,10344444,Cash
664,22008,665,Female,50,17060,10210669,Card
665,22037,666,Male,34,10642,10319267,Card
666,22071,667,Female,34,23404,10387237,Card
667,22102,668,Female,27,18222,10122754,Card
668,22133,669,Male,27,13327,10002314,Card
669,22171,670,Male,55,10306,10026892,Cash
670,22201,671,Male,62,4658,10354915,Cash
671,22236,672,Female,33,5932,10354731,Cash
672,22265,673,Female,58,18351,10137387,Card
673,22304,674,Male,33,18309,10190646,Card
674,22333,675,Male,31,3868,10414059,Card
675,22365,676,Male,23,12921,10163883,Cash
676,22400,677,Female,19,12958,10122289,Cash
677,22421,678,Male,65,17941,10003715,Card
678,22452,679,Male,22,9621,10011933,Card
679,22490,680,Male,53,17035,10268684,Cash
680,22529,681,Female,20,18519,10427263,Cash
681,22568,682,Female,44,7553,10378001,Cash
682,22590,683,Male,53,31517,10439279,Card
683,22627,684,Female,20,13310,10133729,Card
684,22667,685,Male,64,11272,10232003,Cash
685,22712,686,Male,39,17436,10178245,Cash
686,22751,687,Male,32,14189,10212269,Card
687,22784,688,Male,42,2823,10239835,Card
688,22816,689,Male,39,5812,10195660,Cash
689,22851,690,Male,23,30520,10080356,Cash
690,22884,691,Male,56,23311,10019634,Card
691,22919,692,Male,37,23123,10013906,Cash
692,22963,693,Female,34,21232,10402348,Cash
693,23001,694,Female,24,17093,10198182,Card
694,23034,695,Male,20,7759,10154991,Card
695,23062,696,Male,20,24671,10344539,Card
696,23109,697,Female,18,19932,10438710,Cash
697,23138,698,Male,54,26479,10003663,Card
698,23165,699,Male,20,21995,10080381,Cash
699,23195,700,Male,61,15269,10126668,Card
700,23224,701,Female,37,15221,10048585,Card
701,23247,702,Female,34,23634,10408067,Card
702,23286,703,Male,31,8899,10179307,Card
703,23320,704,Female,24,14050,10273450,Card
704,23359,705,Male,58,6536,10363755,Card
705,23392,706,Male,19,11761,10344602,Card
706,23435,707,Female,28,6706,10145401,Card
707,23475,708,Male,36,17466,10067221,Card
708,23506,709,Male,53,11589,10015687,Card
709,23541,710,Female,24,11190,10119100,Card
710,23577,711,Female,53,14242,10322265,Card
711,23614,712,Male,58,10557,10026869,Card
712,23649,713,Female,31,29478,10354957,Card
713,23677,714,Female,63,7378,10214025,Card
714,23706,715,Female,32,27515,10394539,Card
715,23741,716,Male,34,3463,10394457,Cash
716,23773,717,Female,27,3692,10058299,Cash
717,23797,718,Male,53,17902,10134876,Card
718,23834,719,Female,39,14194,10077383,Card
719,23867,720,Male,19,21804,10369845,Card
720,23903,721,Male,63,11613,10085284,Cash
721,23940,722,Female,64,19154,10224482,Cash
722,23974,723,Female,60,22571,10019485,Card
723,24016,724,Female,37,22342,10290586,Card
724,24048,725,Male,50,21038,10369658,Card
725,24087,726,Male,36,20617,10023163,Cash
726,24129,727,Male,52,17915,10023246,Card
727,24168,728,Male,52,30463,10118390,Card
728,24203,729,Female,32,19674,10319235,Card
729,24236,730,Male,20,10615,10243677,Card
730,24278,731,Male,48,19675,10013616,Card
731,24309,732,Male,48,8214,10008404,Card
732,24346,733,Male,53,20891,10277563,Card
733,24388,734,Female,32,2664,10349225,Card
734,24420,735,Male,50,9443,10401793,Card
735,24459,736,Male,36,21275,10437097,Card
736,24501,737,Female,24,18897,10111561,Cash
737,24537,738,Female,62,22507,10116687,Card
738,24567,739,Female,41,19742,10020337,Card
739,24596,740,Male,37,13297,10304613,Card
740,24629,741,Male,35,17486,10176715,Cash
741,24662,742,Female,27,19319,10097276,Card
742,24687,743,Male,29,8577,10135659,Cash
743,24723,744,Female,29,22633,10418291,Card
744,24763,745,Female,25,5758,10282688,Cash
745,24796,746,Female,28,32945,10260325,Cash
746,24828,747,Female,46,9344,10257882,Card
747,24863,748,Male,22,8948,10093930,Cash
748,24904,749,Female,33,22926,10220772,Card
749,24941,750,Female,24,23639,10339727,Cash
750,24971,751,Male,51,17580,10272667,Card
751,25003,752,Male,36,13466,10435213,Card
752,25028,753,Male,39,18653,10185566,Cash
753,25059,754,Female,40,6604,10431731,Cash
754,25084,755,Male,65,8701,10438940,Cash
755,25108,756,Male,25,16627,10159374,Cash
756,25147,757,Female,23,5361,10137397,Cash
757,25189,758,Female,37,20731,10379561,Card
758,25221,759,Female,27,19655,10166085,Card
759,25246,760,Male,29,6123,10236004,Cash
760,25281,761,Male,49,6315,10039735,Cash
761,25319,762,Female,27,2630,10207662,Card
762,25362,763,Male,32,9788,10048751,Cash
763,25408,764,Male,25,8947,10401887,Card
764,25441,765,Male,22,24698,10386776,Cash
765,25476,766,Male,40,22912,10100770,Card
766,25515,767,Male,56,19832,10100460,Cash
767,25544,768,Female,46,15515,10264214,Cash
768,25582,769,Male,63,29758,10103961,Cash
769,25610,770,Male,26,21626,10306624,Cash
770,25645,771,Female,33,22853,10031057,Cash
771,25681,772,Male,40,22008,10093927,Cash
772,25713,773,Female,58,29701,10325428,Cash
773,25752,774,Female,36,34812,10272701,Card
774,25791,775,Male,23,19164,10078873,Card
775,25827,776,Male,42,3176,10231689,Card
776,25866,777,Male,22,6194,10190249,Cash
777,25903,778,Male,47,20909,10108164,Card
778,25938,779,Female,28,18535,10231984,Card
779,25969,780,Male,29,23291,10074392,Card
780,25998,781,Female,22,19024,10013877,Cash
781,26034,782,Female,37,10828,10269101,Card
782,26058,783,Male,62,21851,10369453,Cash
783,26095,784,Male,33,9209,10371123,Card
784,26121,785,Male,50,14725,10398084,Card
785,26152,786,Male,37,25418,10201119,Card
786,26177,787,Male,30,8551,10144355,Card
787,26205,788,Female,39,21088,10006591,Cash
788,26240,789,Female,31,3156,10334852,Cash
789,26267,790,Female,29,30553,10414283,Card
790,26306,791,Male,20,19863,10243338,Card
791,26345,792,Female,24,22594,10258026,Card
792,26373,793,Female,47,22122,10410699,Card
793,26408,794,Female,50,16241,10410305,Card
794,26436,795,Male,20,16505,10337167,Card
795,26459,796,Male,18,21833,10416364,Cash
796,26497,797,Female,24,16935,10080777,Card
797,26515,798,Female,21,19703,10347052,Cash
798,26542,799,Female,33,4703,10122964,Card
799,26574,800,Male,36,29796,10195652,Card
800,26603,801,Female,33,18474,10290346,Cash
801,26634,802,Male,20,6093,10268490,Cash
802,26655,803,Male,24,25360,10255946,Card
803,26688,804,Male,24,7333,10386601,Card
804,26724,805,Male,32,24164,10247230,Card
805,26755,806,Female,40,9126,10306726,Card
806,26789,807,Male,64,11704,10290231,Card
807,26826,808,Male,27,5941,10083852,Card
808,26858,809,Male,28,19534,10273029,Card
809,26893,810,Male,31,13347,10139143,Card
810,26922,811,Female,52,9030,10086860,Card
811,26957,812,Male,43,3524,10414262,Card
812,26989,813,Male,64,11672,10055441,Cash
813,27030,814,Male,64,33986,10337171,Cash
814,27059,815,Male,18,9253,10376038,Card
815,27098,816,Male,25,22209,10119139,Card
816,27133,817,Female,50,18151,10013755,Cash
817,27174,818,Male,18,8653,10283277,Card
818,27206,819,Male,27,19256,10060822,Cash
819,27240,820,Female,51,11547,10139002,Card
820,27266,821,Female,19,7072,10178232,Cash
821,27300,822,Female,33,22016,10094057,Cash
822,27338,823,Female,37,2556,10033216,Cash
823,27372,824,Male,33,23188,10277730,Card
824,27402,825,Female,29,4092,10251666,Card
825,27439,826,Male,28,30912,10183006,Card
826,27473,827,Female,39,17425,10195380,Cash
827,27498,828,Female,18,2083,10354676,Cash
828,27519,829,Male,20,14944,10128544,Card
829,27550,830,Male,32,20282,10243491,Card
830,27583,831,Male,34,20345,10068367,Card
831,27605,832,Male,41,22135,10357714,Cash
832,27630,833,Male,26,8071,10087058,Cash
833,27658,834,Female,25,23923,10122830,Card
834,27689,835,Male,39,23832,10268375,Cash
835,27726,836,Male,18,15150,10410158,Card
836,27760,837,Male,34,17919,10107643,Cash
837,27793,838,Male,32,16766,10111359,Card
838,27837,839,Male,29,15488,10368021,Cash
839,27863,840,Female,33,21612,10028946,Card
840,27899,841,Female,29,10531,10302690,Cash
841,27927,842,Male,34,4656,10060693,Cash
842,27954,843,Male,53,16789,10310885,Card
843,27987,844,Male,31,15567,10122576,Card
844,28013,845,Male,26,27414,10405837,Cash
845,28047,846,Male,32,17665,10135687,Cash
846,28076,847,Male,36,27802,10314953,Card
847,28105,848,Male,59,13823,10220395,Card
848,28137,849,Male,65,18577,10343203,Cash
849,28167,850,Male,56,12254,10406176,Card
850,28200,851,Male,24,15613,10104266,Card
851,28227,852,Male,34,13525,10431722,Cash
852,28254,853,Male,43,20864,10031910,Cash
853,28294,854,Female,19,17246,10432008,Card
854,28329,855,Female,30,21689,10294026,Card
855,28366,856,Male,58,23780,10278107,Card
856,28396,857,Male,22,11438,10093781,Cash
857,28425,858,Male,40,29485,10371197,Card
858,28475,859,Female,27,11277,10095403,Cash
859,28512,860,Male,59,20083,10069796,Card
860,28553,861,Female,28,15462,10114670,Cash
861,28587,862,Male,20,7240,10410228,Card
862,28621,863,Male,19,5464,10193012,Card
863,28662,864,Female,40,19687,10157038,Card
864,28701,865,Male,22,29590,10178294,Card
865,28744,866,Male,39,18271,10004361,Card
866,28782,867,Female,26,8397,10115442,Cash
867,28821,868,Female,27,7900,10046179,Card
868,28849,869,Male,22,25132,10332693,Cash
869,28881,870,Male,56,15855,10402498,Card
870,28924,871,Female,20,28649,10431724,Cash
871,28966,872,Male,20,19043,10422215,Card
872,29000,873,Male,24,7041,10138964,Card
873,29035,874,Male,27,2868,10173375,Cash
874,29071,875,Female,24,11755,10049684,Card
875,29102,876,Female,50,5814,10431092,Card
876,29137,877,Female,20,23976,10011040,Card
877,29166,878,Male,36,22250,10006480,Cash
878,29199,879,Female,33,8362,10007418,Card
879,29234,880,Male,63,17697,10325388,Card
880,29261,881,Male,33,14547,10155209,Card
881,29301,882,Male,27,6782,10183044,Cash
882,29338,883,Female,23,2170,10278597,Card
883,29369,884,Male,23,18668,10097616,Cash
884,29399,885,Male,50,16627,10251789,Card
885,29431,886,Female,61,18524,10071149,Cash
886,29467,887,Male,25,6718,10409848,Cash
887,29499,888,Female,57,3391,10297253,Card
888,29532,889,Female,29,2412,10134861,Cash
889,29562,890,Female,45,12067,10111462,Card
890,29595,891,Male,65,6921,10427130,Card
891,29630,892,Female,25,16371,10317092,Card
892,29654,893,Male,48,32385,10292520,Card
893,29685,894,Male,21,8228,10178093,Card
894,29720,895,Female,20,3393,10431097,Card
895,29747,896,Male,41,11801,10142560,Card
896,29779,897,Female,53,10346,10330381,Card
897,29804,898,Female,36,3315,10180608,Cash
898,29835,899,Female,40,5003,10431912,Cash
899,29869,900,Female,29,11580,10376074,Card
900,29903,901,Male,36,20574,10207418,Cash
901,29937,902,Female,29,19147,10265072,Card
902,29968,903,Female,60,6147,10251540,Cash
903,30018,904,Male,23,13513,10288524,Card
904,30054,905,Male,22,23268,10006669,Card
905,30091,906,Female,31,13502,10144656,Cash
906,30130,907,Female,39,15759,10264728,Card
907,30156,908,Female,22,19921,10392374,Card
908,30180,909,Female,28,19968,10253772,Cash
909,30206,910,Male,62,12093,10202588,Cash
910,30252,911,Male,25,8207,10330342,Cash
911,30288,912,Male,36,8737,10204401,Card
912,30317,913,Male,21,2103,10435625,Card
913,30347,914,Female,25,33742,10161907,Cash
914,30389,915,Female,20,17290,10123099,Card
915,30421,916,Male,31,2803,10387207,Card
916,30460,917,Male,64,33278,10383384,Cash
917,30488,918,Female,55,22842,10438631,Cash
918,30516,919,Male,21,5334,10005683,Card
919,30553,920,Male,31,16776,10272817,Cash
920,30583,921,Female,19,8711,10035116,Cash
921,30626,922,Male,44,7466,10286821,Card
922,30657,923,Female,24,7610,10273491,Cash
923,30691,924,Male,40,21092,10284810,Cash
924,30731,925,Female,47,5342,10228041,Cash
925,30759,926,Female,21,8464,10217203,Card
926,30795,927,Male,48,10862,10232132,Cash
927,30829,928,Female,18,16703,10086996,Card
928,30867,929,Male,19,9359,10153089,Card
929,30901,930,Male,52,22347,10243402,Cash
930,30944,931,Female,24,4905,10010017,Cash
931,30979,932,Female,47,3292,10278313,Cash
932,31003,933,Female,39,6078,10282699,Card
933,31036,934,Male,23,8541,10374533,Card
934,31069,935,Male,23,18257,10260335,Cash
935,31098,936,Female,37,13401,10126704,Card
936,31133,937,Male,32,6454,10166091,Card
937,31177,938,Male,33,6549,10260135,Card
938,31209,939,Female,21,3024,10201000,Cash
939,31239,940,Male,37,11849,10066138,Card
940,31270,941,Male,22,24318,10201227,Cash
941,31293,942,Male,27,19994,10406088,Cash
942,31326,943,Female,40,21576,10394154,Cash
943,31361,944,Male,24,13413,10130569,Card
944,31411,945,Male,34,24345,10386712,Card
945,31455,946,Female,57,2949,10429099,Card
946,31488,947,Female,29,26576,10180603,Cash
947,31525,948,Female,26,31305,10086634,Card
948,31560,949,Male,30,13946,10133890,Cash
949,31596,950,Female,39,2669,10053121,Cash
950,31625,951,Male,27,15699,10068322,Card
951,31664,952,Female,28,10619,10163957,Card
952,31694,953,Male,28,15814,10220537,Card
953,31734,954,Male,31,2645,10332753,Cash
954,31771,955,Male,50,19748,10093775,Cash
955,31802,956,Female,46,23758,10286332,Card
956,31831,957,Male,61,4347,10122354,Card
957,31873,958,Male,24,22014,10217161,Cash
958,31902,959,Male,27,16377,10217382,Card
959,31938,960,Male,29,18205,10224286,Card
960,31985,961,Male,22,32959,10093581,Card
961,32015,962,Male,49,10060,10002249,Card
962,32049,963,Female,40,6025,10282363,Card
963,32085,964,Male,37,20073,10306766,Card
964,32124,965,Female,26,16632,10268652,Card
965,32164,966,Female,22,12326,10272560,Cash
966,32206,967,Female,32,16722,10113170,Card
967,32247,968,Female,20,19671,10039696,Cash
968,32282,969,Male,41,14249,10249445,Cash
969,32303,970,Female,21,9282,10220867,Card
970,32337,971,Female,35,19807,10224644,Cash
971,32371,972,Female,20,8169,10379628,Card
972,32418,973,Female,21,16631,10422315,Cash
973,32447,974,Female,38,9194,10044209,Cash
974,32476,975,Female,50,6241,10380124,Card
975,32508,976,Female,18,2909,10077611,Card
976,32537,977,Female,21,14188,10123010,Card
977,32578,978,Male,38,12269,10346844,Card
978,32599,979,Female,19,10401,10300707,Card
979,32637,980,Female,36,16103,10194094,Card
980,32666,981,Male,28,6107,10358975,Card
981,32704,982,Male,32,18750,10249458,Card
982,32742,983,Male,28,2157,10265047,Card
983,32777,984,Female,20,13343,10272572,Card
984,32813,985,Male,32,6185,10181692,Card
985,32851,986,Male,45,13641,10053123,Card
986,32876,987,Female,23,23971,10135781,Card
987,32912,988,Female,63,24268,10255790,Card
988,32954,989,Male,31,6462,10071211,Cash
989,32977,990,Female,27,22282,10422495,Card
990,33020,991,Male,56,10562,10290077,Card
991,33053,992,Male,61,18690,10235910,Card
992,33100,993,Female,36,3860,10416401,Cash
993,33133,994,Female,29,3311,10314889,Card
994,33161,995,Male,45,16963,10379734,Card
995,33190,996,Male,26,8639,10431492,Card
996,33233,997,Male,26,20830,10251101,Cash
997,33263,998,Male,34,6778,10265074,Card
998,33304,999,Male,30,5886,10178156,Cash
999,33332,1000,Female,21,24953,10093838,Cash
1000,33365,1001,Female,35,18765,10422046,Card
1001,33403,1002,Male,43,23819,10168353,Card
1002,33436,1003,Male,28,5514,10025268,Cash
1003,33467,1004,Female,61,25773,10231814,Card
1004,33502,1005,Male,38,24803,10366836,Cash
1005,33541,1006,Female,29,21383,10374618,Card
1006,33577,1007,Male,21,25152,10290541,Card
1007,33607,1008,Male,44,24794,10133703,Card
1008,33638,1009,Female,27,8509,10071169,Cash
1009,33683,1010,Female,33,14132,10072698,Cash
1010,33716,1011,Male,52,3806,10255712,Card
1011,33749,1012,Male,42,17765,10272959,Card
1012,33783,1013,Female,45,9872,10037266,Card
1013,33826,1014,Male,53,13503,10011992,Card
1014,33862,1015,Female,37,14638,10067180,Card
1015,33894,1016,Female,32,4296,10218667,Cash
1016,33929,1017,Male,40,18353,10322256,Card
1017,33956,1018,Male,22,20572,10063076,Card
1018,33983,1019,Male,36,21190,10418145,Card
1019,34026,1020,Male,48,21007,10414500,Cash
1020,34056,1021,Male,18,20188,10438639,Card
1021,34088,1022,Male,20,22359,10008439,Card
1022,34120,1023,Male,30,15249,10273512,Cash
1023,34157,1024,Female,44,2856,10255741,Cash
1024,34193,1025,Male,31,5121,10106079,Cash
1025,34226,1026,Male,23,15655,10013743,Cash
1026,34256,1027,Male,24,18509,10080269,Cash
1027,34289,1028,Female,18,27536,10387141,Card
1028,34320,1029,Male,37,13488,10095447,Card
1029,34352,1030,Male,37,5944,10006551,Cash
1030,34384,1031,Female,24,18483,10256315,Card
1031,34418,1032,Female,48,6987,10187858,Cash
1032,34463,1033,Male,36,9110,10306784,Cash
1033,34501,1034,Female,51,4764,10231967,Cash
1034,34539,1035,Male,19,22122,10270703,Cash
1035,34568,1036,Female,18,18041,10255863,Cash
1036,34599,1037,Male,23,9368,10422616,Card
1037,34634,1038,Male,34,9906,10328058,Card
1038,34661,1039,Male,38,21724,10408156,Card
1039,34690,1040,Female,36,9923,10252052,Cash
1040,34719,1041,Female,34,9991,10075894,Cash
1041,34747,1042,Male,28,31035,10373102,Cash
1042,34777,1043,Female,27,33725,10150706,Card
1043,34807,1044,Male,33,6750,10080768,Card
1044,34836,1045,Female,26,3772,10108001,Cash
1045,34870,1046,Male,31,13981,10093447,Cash
1046,34901,1047,Male,62,3419,10035166,Cash
1047,34932,1048,Male,32,21837,10290618,Cash
1048,34969,1049,Female,40,23646,10233593,Card
1049,35005,1050,Male,64,27968,10155185,Card
1050,35040,1051,Male,38,15873,10369717,Card
1051,35071,1052,Female,40,21592,10144397,Card
1052,35099,1053,Female,32,10044,10134059,Card
1053,35134,1054,Male,37,22918,10235947,Card
1054,35169,1055,Female,18,2402,10314869,Card
1055,35211,1056,Female,27,19473,10386884,Card
1056,35235,1057,Female,25,14298,10332629,Card
1057,35263,1058,Male,47,14958,10122675,Cash
1058,35303,1059,Male,60,3446,10308543,Card
1059,35339,1060,Male,33,4992,10017706,Cash
1060,35384,1061,Male,28,8740,10034071,Cash
1061,35422,1062,Male,25,5645,10077139,Card
1062,35452,1063,Male,29,11090,10410471,Cash
1063,35488,1064,Female,54,20786,10227813,Card
1064,35520,1065,Female,34,20883,10258023,Cash
1065,35551,1066,Male,22,19150,10108198,Cash
1066,35581,1067,Male,44,14989,10175570,Cash
1067,35631,1068,Male,26,25578,10247317,Card
